userName,content,score
Pengguna Google,Cukup membantu,5
Pengguna Google,Bagus kok...,5
Pengguna Google,"Bagus, mudah pemakaian aplikasinya dan memuaskan dalam pemesanan,terima kasih",5
Pengguna Google,"Kopi Penuh Kenangan, soal rasa mantabs",5
Pengguna Google,"Kopi kenangan, seperti kenangan bersama kamu mantan kekasih yg jd pasangan hidup ku skrng haha, #recehhh",5
Pengguna Google,bagus,5
Pengguna Google,suka dengan milo dino nya.. trus belinya pakai aplikasi lumayan ada diskon 10% tanpa minimum order.. he3,5
Pengguna Google,Bagus,5
Pengguna Google,"Tempatnya pas banget sekalian isi bensin minum kopi kenangan, sayang untuk tempat menunggu yg kurang luas, pelayanan sudah baik",5
Pengguna Google,Seru,5
Pengguna Google,Aplikasi nya mudah,5
Pengguna Google,Sangat membantu orderab,5
Pengguna Google,SAMARINDA BELUM ADA !!!!,1
Pengguna Google,Pertama kali nyoba langsung suka sm rasa nya terutama yg avocado coffe,5
Pengguna Google,Ok bgt,5
Pengguna Google,Sangat memudahkan untuk pemesanan online. Opsi menunya juga gampang diakses. Tapi belum sempat pake voucher2 yang tersedia. Hehehe...,4
Pengguna Google,Semoga makin banyak promo buy 1 get 1 yah hihiiiii😁,5
Pengguna Google,Mantab kopi kenangan mantan,5
Pengguna Google,Perpanjang masa promonya min.,5
Pengguna Google,"Dgn aplikasi jd gampang no ribet, mau ngopi tinggal klik n goooo👍👍👍😋😋😋",5
Pengguna Google,Enak,5
Pengguna Google,Kopi kenangan jossss,5
Pengguna Google,Oke siap,5
Pengguna Google,Mantap,5
Pengguna Google,Mantabs deh kopinya kenangan banget,5
Pengguna Google,Rekomendasi temen dan ternyata mantap,5
Pengguna Google,Mantuulll,5
Pengguna Google,keren sih .. semoga makin bnyk promonya,5
Pengguna Google,No more antri hehe,5
Pengguna Google,Ga usah ngantri,5
Pengguna Google,"Buat apa gak bisa di pake promo nya, rest area KM63 Japek",1
Pengguna Google,Mantab,5
Pengguna Google,Semoga promonya berlaku setiap hari ya kak,5
Pengguna Google,"Seperti biasa,, slalu memuaskan😁",5
Pengguna Google,Penngen dapet diskon 80 persen:(,4
Pengguna Google,Mau ngopi ngga pake ribet.. cara bayar banyak opsi.. jd ga khawatir kalo ngga bawa uang 😂,5
Pengguna Google,Promonya banyak lagi kalo bisa 👍👍,5
Pengguna Google,"Kopinya enak ga terlalu keras harga ekonomis terjangkau, bnyk promo mdh2an promonya trs bertambah👍",5
Pengguna Google,"Mantabbbs dah pokok nye, ajib 👍🏽👍🏽",5
Pengguna Google,Dari mulai orderan sampai pelayanan bagus,5
Pengguna Google,"Pertama x belanja disini puassss bgttttt, semuanya ramah tamah terus pertahankan yaa spt ini love 아랑 해 💚💚💚💚💚",5
Pengguna Google,"Suka bgt sma kopi kenangann,pelayanannya juga bgusss bgtt,pkoknyaa kudu mampirr deh ke kopi kenangannn,jan smpe nyesel lohh xixi",5
Pengguna Google,"TOP BGT, surga nya pecinta kopi",5
Pengguna Google,Kopi dengan rasanya yg bikin kangen,5
Pengguna Google,GK bisa Transaksi dan GK bisa di antar ya Kita harus ke Resto nya ya heheh Saya Kira Di aplikasi nya dan bisa di antar heheheh,1
Pengguna Google,Suka bgt,5
Pengguna Google,Sejauh ini baguss bgt,5
Pengguna Google,Mantapp..saya suka kopi mantan nya,5
Pengguna Google,Favorite gw banget pelayanan oke kopi nya juara,5
Pengguna Google,4 bintang dlu ya... karna bintang 5 buat kopinya,4
Pengguna Google,Nice,5
Pengguna Google,"Bagus aplikasinya, bnyak voucher n promo,",5
Pengguna Google,one brand coffee taste good for me. i love it kopi kenangan.😍😍😍😍😍😘,5
Pengguna Google,terimakasih..enak kopi ny,5
Pengguna Google,Enak banget banyak promonya,5
Pengguna Google,Maknyuss,5
Pengguna Google,👍,5
Pengguna Google,"Ngopi praktis, tinggal pilih lewat aplikasi, prmbayaran banyak cara, serta banyak promo dan point yang diberikan.",5
Pengguna Google,Baru jadi minta tlg sm mba2 nya hehe,4
Pengguna Google,Mantul byk diskon nya,5
Pengguna Google,"Keren banget, harga terjangkau",5
Pengguna Google,Bagus,5
Pengguna Google,Mantap,5
Pengguna Google,Recomended,5
Pengguna Google,Sipp . Rasa mantan gak pahit kaya kenangannya🤭,5
Pengguna Google,Ok siip kopinya,5
Pengguna Google,Kopinya enak,5
Pengguna Google,Riviu alikasi bagus,5
Pengguna Google,Rasanya mantap harga aman dikantong,5
Pengguna Google,Mantapp,5
Pengguna Google,Pesan OL gk pakai antri,5
Pengguna Google,Oke sangat membantu,5
Pengguna Google,Mantap. Banyak promonya,5
Pengguna Google,Rasa kopinya mantap,5
Pengguna Google,Nice,5
Pengguna Google,Langganan,5
Pengguna Google,suka banget sama kopi nya,5
Pengguna Google,Good jobs,4
Pengguna Google,"Membantu pemesanan, dateng langsung ambil😆",5
Pengguna Google,Pelayanaan cepat,5
Pengguna Google,Rasa kopi y pas,5
Pengguna Google,Bagus,4
Pengguna Google,Ok bgt,5
Pengguna Google,"Dari pertama buka gerai kopi kenanga, saya udh jatuh hati dgn rasanya yg konsisten",5
Pengguna Google,Oke,5
Pengguna Google,Selalu buat kecanduan,5
Pengguna Google,Semoga amanah,5
Pengguna Google,Lumayan,5
Pengguna Google,Kopi nya mantab,5
Pengguna Google,Alhamdulillah dapat promo buy 1 get 1 sering2 ya tuk promo spt ini gak cuma pengguna baru aja,5
Pengguna Google,mantaappp👍👍,5
Pengguna Google,"Jadi Kopi Favorit, Pelayanannya juga baik",5
Pengguna Google,Good 😉👍,5
Pengguna Google,Good,5
Pengguna Google,"Suka banget sama kopi nya, pelayanan cepat, dan banyak promo2nya",5
Pengguna Google,Good,5
Pengguna Google,Aplikasinya berjalan lancar banget...,5
Pengguna Google,Penyajian nya cepat,5
Pengguna Google,"Bermanfaat, thank you",5
Pengguna Google,Aplikasinya mantap 👍👍👍👍,5
Pengguna Google,Good,5
Pengguna Google,Dengan aplikasi memudahkan saya tidak perlu antri lama,5
Pengguna Google,"mempermudah bgt, gaperlu ngantri lama buat pesen",4
Pengguna Google,Cepat dan halal,5
Pengguna Google,Promo nya lumayan banget. Agar makin di maksimalkan promo- promonya doong..biar kita makin sering pesen 👍,5
Pengguna Google,Mantap❤️❤️❤️,5
Pengguna Google,Bagus pelayan menarik dan ramah,5
Pengguna Google,Good,5
Pengguna Google,"Pokoknya rasa kopinya mantaph dan pas di lidah saya, sampe saya tinggalkan ADL nya kopi sebelah... Dan utk aplikasinya okay punya, diskon dan point nya jng dihentikan kalo bisaaa... Thank you",5
Pengguna Google,"Rasa Kopi nya suka banget ,pernah nyobain merek lain tapi abis itu gamau beli lagi.",5
Pengguna Google,Mantul,5
Pengguna Google,"Cepat Kualitas ok Pelayanan ramah dan cepat Sdm istimewa, pertahankan",5
Pengguna Google,Nice,5
Pengguna Google,Baik,5
Pengguna Google,Lebih asyik ngopi dengan aplikasi banyak info menarik dan promonya,5
Pengguna Google,Aplikasi yang sangat bagus dan pelayanan yang sangat memuaskan,5
Pengguna Google,Kopi ny enak banget ....,5
Pengguna Google,Mantaf rasanya,5
Pengguna Google,Baguss,5
Pengguna Google,Jatuh cinta sama rasa kopinya 🥰,5
Pengguna Google,Mantap,5
Pengguna Google,Beneran dpt free 1 r kenangan mantan😋,5
Pengguna Google,Great coffee and great app. Nice!,5
Pengguna Google,sukak,5
Pengguna Google,Mantap,5
Pengguna Google,Bagus,5
Pengguna Google,Banyak promonya,5
Pengguna Google,"Cocok rasa susunya, boba dan grass jellynya",5
Pengguna Google,Mantabb,5
Pengguna Google,Good idea tanpa hrs ngantri,5
Pengguna Google,Baguss sukaaaa,5
Pengguna Google,"Promo mantab, Rasa dan harga Berkualitas. Sukses",5
Pengguna Google,"Tinggal nyebrang dari kantor, enak suka ada promo",5
Pengguna Google,Baik,5
Pengguna Google,Pemakaian aplikasinya ngampang banget dan promonya banyak jdi sukah sam kopi kenangan,5
Pengguna Google,👍👍,5
Pengguna Google,Pesan kopi kenangan via aplikasi lebih cepet dan kita bs pantau kl pesenan sudah bisa diambil. Keren pokoknya,5
Pengguna Google,"😊 first ya pakai aplikasi ini , lebih mudah dan ngebwntu bgtbsii",5
Pengguna Google,"Mantaaabbss bisa punya aplikasi seperti ini, saya yang tadi nya tidak suka beli ngopi jadi suka karena di permudah dengan aplikasinya, Tinggal pesen, bayar dan ambil dengan mudah, promo nya juga banyakss, The best dech pokok nya👍👍",5
Pengguna Google,Good,5
Pengguna Google,Banyak promonya dan selalu up to date,5
Pengguna Google,"Harga familliar, rasa ga kalah sama minuman yg mahal2 itu.. malah lebih enak kopi kenangan sih terutama salted caramel macchiato. Mantaabbb",5
Pengguna Google,Bagus,5
Pengguna Google,Oke,5
Pengguna Google,Setelah di update pembayaran lewat shopee dan gopay malah tidak bisa,4
Pengguna Google,Tempat nyaman pelayanan memuaskan ramah pula karyawan2nya,5
Pengguna Google,"Gk lama bgt sih nunggu nya hehehhe, tengkyu abg² barista sdh memberi pelayanan yg baik hehe",5
Pengguna Google,"Thanks kopi kenangan, rasanya sesuai dengan harga",5
Pengguna Google,Mantul,5
Pengguna Google,Gak perlu antri,5
Pengguna Google,Mantap penuh kenangan...,5
Pengguna Google,Good,5
Pengguna Google,"Bagus, nyaman, pelayanan baik",5
Pengguna Google,Suka banget sangat membantu untuk pesan menu kopi Kenangan dengan mudah dan praktis dan banyak promonya di aplikasi ini,5
Pengguna Google,Good,5
Pengguna Google,Promo nya banyakin lagi yaa,5
Pengguna Google,"Enak sie ,jd ga usah ngantri2 lg,tinggal pick up aja..",5
Pengguna Google,No antri lama tinggal ambil dong,5
Pengguna Google,Bagus,5
Pengguna Google,Bagusss,5
Pengguna Google,Mantaaap,5
Pengguna Google,Ok,5
Pengguna Google,Banyakin promo lagi dong dan kl bs berlaku utk smua outlet jgn cm outlet2 tertentu,5
Pengguna Google,Suka banget gak ada gantinya 😘,5
Pengguna Google,"Mantan yang baik hati, ahai 😂",5
Pengguna Google,Good,5
Pengguna Google,Mantap,5
Pengguna Google,Sangat simple,5
Pengguna Google,Sejauh ini OK,5
Pengguna Google,Enak banyak promo dan lebih mudah👍🏻,5
Pengguna Google,Sangat menarik dsn memuaskan promo nya,5
Pengguna Google,Kak kenapa 3 hari ini aplikasinya nga bisa di gunakan ya,5
Pengguna Google,Mudah dapat info,5
Pengguna Google,Mantapp,5
Pengguna Google,Recomended,5
Pengguna Google,mantap mantap,5
Pengguna Google,Bagus...makin banyak promo nya,5
Pengguna Google,Ngopi melek,5
Pengguna Google,Mantap kopinya gak kemanisan dan bisa bikin melek mata siap beraktifitas lagi,5
Pengguna Google,Mantap bgt,5
Pengguna Google,Kualitas mantul,5
Pengguna Google,Oke,5
Pengguna Google,Sangat memuaskan,5
Pengguna Google,😊😍,5
Pengguna Google,Coco hazelnut terbaik 👌😁,5
Pengguna Google,bagus bgt,5
Pengguna Google,Kopinya pas dihati...,5
Pengguna Google,Mantull,5
Pengguna Google,Enak,5
Pengguna Google,Mantull 😎👍,5
Pengguna Google,"Pelayanan cepat,dan mudah untuk pemesanan dan gak pake antri,,Thanks KopKen",5
Pengguna Google,Mantaf kopinya...,5
Pengguna Google,Good bgt.,5
Pengguna Google,Okeh,5
Pengguna Google,Mantap pokonya,5
Pengguna Google,Rasanya nendang,5
Pengguna Google,Isthebest kopi kenangannya 🙂,5
Pengguna Google,"Mau ngopi jadi makin gampang, tinggal klik ambil ngopi deh. Nggak usah antri lagi.. rasa kopken juara",5
Pengguna Google,Yuhuuu,5
Pengguna Google,Good,5
Pengguna Google,Kopinya mantap dan pelayanannya jg ok,5
Pengguna Google,"Oke, banyakin promo nya",5
Pengguna Google,Mantap,5
Pengguna Google,Lumayan dapat reward point,5
Pengguna Google,Mantul rasa dan kualitas kopi serta pelayanan nya,5
Pengguna Google,Sering-sering ada promo ya...,5
Pengguna Google,Bagus bisa pesan langsung kopi,5
Pengguna Google,Kualitasnya dipertahankan yaa,5
Pengguna Google,Rasa mantab.....sukkaaakkkk,5
Pengguna Google,TOP 👍👍👍,5
Pengguna Google,Mantappp!!!,5
Pengguna Google,Promo nya nipu,1
Pengguna Google,Good,5
Pengguna Google,Rasa kopinya dipertahankan,5
Pengguna Google,Good,5
Pengguna Google,"Kopinya enak, perpaduan yg pas antar kopi dan gula aren.. pelayanan tiap outlet amat sangat baik, ramah dan membantu sekali... Tengkyuuu kopi kenangan",5
Pengguna Google,Ahmad Yani Makassar ok punya,5
Pengguna Google,The best,5
Pengguna Google,Good,5
Pengguna Google,Aplikasinya asyik..banyak voucher gratis & potongan harga,5
Pengguna Google,Bgs pelayanannya,5
Pengguna Google,Bnyakin promo ya,5
Pengguna Google,👍👍👍👍👍,5
Pengguna Google,Mantappppppp,5
Pengguna Google,Seru,5
Pengguna Google,Ya ilah hampir setiap hari pembaruan..,2
Pengguna Google,Keren,5
Pengguna Google,Kopinya berasa banget..,5
Pengguna Google,Good,5
Pengguna Google,Mantul,5
Pengguna Google,👍👍👍,5
Pengguna Google,Good,5
Pengguna Google,Ok lahh,4
Pengguna Google,Makasih vouchernya..,5
Pengguna Google,Mantap,5
Pengguna Google,Good,5
Pengguna Google,Uhuy mamtul,5
Pengguna Google,Rasa enak.. Mantab..,5
Pengguna Google,Thank you hadiahnya,5
Pengguna Google,Pelayanan nya ok punya dan kualitas kopinya ok juga,5
Pengguna Google,Semua bagus minuman juga cocok sama saya enak bgt,5
Pengguna Google,Nice,5
Pengguna Google,Enkkk,5
Pengguna Google,Im addicted to kopi kenangan 🤤. Plis ini enak banget pesen nya simple harga terjangkau apalagi klo pas dapet promo mantul 🤤,5
Pengguna Google,"Beli kopi, pas mau diambil tutup. Kopinya hilang.. Padahal itu kan beli pake uang, kopinya kemana?? Jangan2 jangan2 di ..............",1
Pengguna Google,G tau g pernah download,1
Pengguna Google,Suka kopinya,5
Pengguna Google,Alhamdulillah enak bngt..,5
Pengguna Google,Byk promonya,5
Pengguna Google,Ok,5
Pengguna Google,"Tolong utk lbh di tingkan lagi pelayanan saat costumer mesen,sampaikan ke konsumen promo2 yg berlaku hari itu jg,krn ada beberapa tenan yg kadang cuma melayani doang tp tdk menawarkan kami promo yg lagi berlaku,but overall is good,price,timing and service.thx",5
Pengguna Google,Recommended bagi pecinta coffee,5
Pengguna Google,Pelayanan nya memuaskan..,5
Pengguna Google,sangat cocok,5
Pengguna Google,Aplikasinya mohon diperbaiki,4
Pengguna Google,Banyakin promo semua cabang yaaa😍😍😍😍😍😍😍😍😍😍,5
Pengguna Google,Mantaaap Aplikasi dan Kopinya,5
Pengguna Google,Cintai produk indonesia 💕,5
Pengguna Google,"Pelayanan nya bagus, Rasa minumannya enak",5
Pengguna Google,Very good,4
Pengguna Google,Mantap,5
Pengguna Google,Asik...,5
Pengguna Google,Kopi mantul.. kopi saat libur kerja,5
Pengguna Google,Keren,5
Pengguna Google,Bagus,5
Pengguna Google,OK,5
Pengguna Google,"1 kata, mantapppppp",5
Pengguna Google,Aplikasi mudah digunakan dan sistem pembayaran nya yg lengkap,5
Pengguna Google,Keren mudah dipahami aplikasinya,5
Pengguna Google,"Ngk pake nunggu lama, pesan tinggal ambil deh",5
Pengguna Google,Ok,5
Pengguna Google,mbak-mbaknya kebanyakan judes,5
Pengguna Google,Oke,5
Pengguna Google,Good,5
Pengguna Google,Mantap,5
Pengguna Google,Tem,5
Pengguna Google,The best💕,5
Pengguna Google,Bagus,5
Pengguna Google,😀,5
Pengguna Google,Perbanyak Promo,5
Pengguna Google,Memudahkan,5
Pengguna Google,Saya suka kopi nya... Mantapppp,5
Pengguna Google,Oke bgt,5
Pengguna Google,Kualitas,5
Pengguna Google,"Mas,mbak kopi kenangan Paragon mall ramah ramah👍👍",5
Pengguna Google,Uenak kenangannya bikin nagih,5
Pengguna Google,Ok,5
Pengguna Google,"Ennaakkkkkk,,,,,",5
Pengguna Google,Mantap,5
Pengguna Google,oke.. keren,5
Pengguna Google,Mengenang mantan ga pernah senikmat inih.. eaaa....eaaa....,5
Pengguna Google,"Bagus, banyak promo nya",5
Pengguna Google,Nice,5
Pengguna Google,Mantap,5
Pengguna Google,Minum kopi enak buy 1 get 1,5
Pengguna Google,Banyak promonya,5
Pengguna Google,good taste,5
Pengguna Google,uuenak.. Murce pulak,5
Pengguna Google,Perpect to...,5
Pengguna Google,Good,5
Pengguna Google,❤️,5
Pengguna Google,Sering2 promo,5
Pengguna Google,Good,5
Pengguna Google,"Aplikasi nya bermanfaat krn banyak diskonan, thank you",5
Pengguna Google,Muantabzzz,5
Pengguna Google,Rasa dan pelayanan selalu the best dech,5
Pengguna Google,Bagus,5
Pengguna Google,Jd lbh mudah tuk ngopi,5
Pengguna Google,Mantappp,5
Pengguna Google,Mantap,5
Pengguna Google,Bagus...,5
Pengguna Google,easy to use,5
Pengguna Google,"Banyak promo, rasanya OK",5
Pengguna Google,Good,5
Pengguna Google,Enak harga terjangkau,5
Pengguna Google,Ok,5
Pengguna Google,Suka,5
Pengguna Google,Tingkatkan lgi fitur2 di aplikasinya,5
Pengguna Google,"Enak sllu bnyk promo"" untuk pengguna baru. Coba fitur pembayarannya klo yg pakai app bisa cash juga,donl",5
Pengguna Google,"Kopinya enak,,cuma klo bisa dikasih kantong plastik dong hehehe",5
Pengguna Google,Pelayanan bagus dan Rasa Oke👍👍,5
Pengguna Google,Goood,5
Pengguna Google,Memuaskan,5
Pengguna Google,Savage.. Kopi kenangan bikin toast juga dong.. Biar makin savage,5
Pengguna Google,Enak dan kopinya pas,5
Pengguna Google,kopi favorit ❤️,5
Pengguna Google,Mantul,5
Pengguna Google,Oke jg dpt promo,4
Pengguna Google,Nice,5
Pengguna Google,Mantaap,5
Pengguna Google,"Metode pembayarannya ditambah dong. Dipermudah dong, jadi kalo order trs pickup sendiri tp bayarnya cash on the spot gituuu",4
Pengguna Google,Suka banget lach . . Mudah . . Bnyak promo . . Kopi enak . . Harga tepat,5
Pengguna Google,Lebih praktis dlm pemesanan.,5
Pengguna Google,Mantap.....,5
Pengguna Google,Baru nyoba,5
Pengguna Google,Alhmdulilah kopi ini cocok di lambung saya ga bikin mual dan blebek blebek heheh,5
Pengguna Google,Ok promonya,5
Pengguna Google,good job,5
Pengguna Google,Mantap👍🏻,5
Pengguna Google,Kopinya mantab....,5
Pengguna Google,Good,5
Pengguna Google,Sangat memuaskan dan menyenangkan customer,5
Pengguna Google,Ok,5
Pengguna Google,banyak Promo nya Ngebantu Banget Hahaha,5
Pengguna Google,Worth it banget pelayanannya,5
Pengguna Google,Okkk,5
Pengguna Google,"Kopi kenangan Keren, anak saya suka avocado milk",5
Pengguna Google,Mantap,5
Pengguna Google,Sejauh ini good,5
Pengguna Google,cepat,5
Pengguna Google,"Dulu saya bisa memesan kopi kenangan via aplikasi dengan menggunakan semua metode pembayaran... Tapi sekarang, tidak bisa entah kenapa... Aplikasi sudah di loh out dan uninstall tapi tetap tidak bisa memesan terutama menggunakan metode pembayaran Shopeepay... Tolong segera di perbaiki ya min terimakasih...",1
Pengguna Google,Nikmat 👍👍👍,5
Pengguna Google,Suka bgt,5
Pengguna Google,"Enak kopinya sukak.. Tapi tempat nongkrong nyan kurang luwas :D jd mau sama tmn"" Agak susah",5
Pengguna Google,Sangan bagus Banyak promo nya,5
Pengguna Google,Sangat bagus aplikasinya,5
Pengguna Google,Nice,4
Pengguna Google,Good,5
Pengguna Google,Enak,5
Pengguna Google,Best pokoknya 💕,5
Pengguna Google,Like,5
Pengguna Google,Selalu banyak promosi alhamdulillah,5
Pengguna Google,Top bAnget,5
Pengguna Google,Mantap,5
Pengguna Google,Banyak manfaat dengan adanya promosi,5
Pengguna Google,Good,5
Pengguna Google,Suka sama aplikasinya Sangat memudahkan saat memesan yg di mau ....,5
Pengguna Google,"Saya pengguna baru, untuk saat ini aman2 saja 👌👍",4
Pengguna Google,Over all good,5
Pengguna Google,Enaakk,5
Pengguna Google,Kopi kenangan joss,4
Pengguna Google,Keren,5
Pengguna Google,Oke,5
Pengguna Google,Pertahankan,4
Pengguna Google,Jos,5
Pengguna Google,Diskon nya / promonya di perbanyak lagi yaw,3
Pengguna Google,Promonya beneran...banyakin promonya ya,5
Pengguna Google,Mantap,5
Pengguna Google,Mantafffff kopi kenangan,5
Pengguna Google,Endull,5
Pengguna Google,Wajib instal,5
Pengguna Google,Asiik enak mantap..,5
Pengguna Google,Maknyus. Kopi ama arennya kerasa. Service bagus.,5
Pengguna Google,MANTAPPPP,5
Pengguna Google,"Buat mas² barista kopi kenangan di bxchange makasih yaaa, racikan light kopi kenangan mantan nya dabest bangettt, tapi saya gak tau namanya siapa 😉 pokoknya saya ke outlet bxchange tgl 19 mei 2021 sekitar jam 2-3 siang deh ...",5
Pengguna Google,Mantap😊👍🏻,5
Pengguna Google,Nikmaaat n wanggi bgttt,5
Pengguna Google,Sering2 diskonnya,5
Pengguna Google,Mantab,5
Pengguna Google,Mantap lah aplikasinya selalu banyak promo daripada dtg ke store langsung dan gak peru antri,5
Pengguna Google,"Rasanya enakkk, pelayanan baik, pengiriman cepat jika melalui aplikasi, banyak juha promosinya",5
Pengguna Google,"Aplikasinya keren sih, promo awal juga",5
Pengguna Google,Kopken mantan terfavorit ku,5
Pengguna Google,Menyenangkan,5
Pengguna Google,Ok,5
Pengguna Google,Ok lah,5
Pengguna Google,Ga nyesel bgt download aplikasi kopi kenangan 💖💖💖💖💖 banyaak untungnya..,5
Pengguna Google,Hari ini selasa actual tidak ada tebus 12rb..lokasi shell galuh mas karawang.. Tolong primosi diupdate...,1
Pengguna Google,Banyak disconnya dan sangat membantu,5
Pengguna Google,Cakep,5
Pengguna Google,Penyajian cepat serta pelayanan memuaskan,5
Pengguna Google,Baik,5
Pengguna Google,"Enak operasikan appnya, mudah dimengerti",5
Pengguna Google,Banyakin promo nya 😂👍👍👍,5
Pengguna Google,Love u!,5
Pengguna Google,Nice,5
Pengguna Google,josss gandosss,5
Pengguna Google,Membantu. Praktiss gak antri lahi. banyakin promo dong.,5
Pengguna Google,Suka bgt sama varian milo dan matcha nya,5
Pengguna Google,Mantap......tapi boonggggg Yg bener mantap banget,5
Pengguna Google,Enak,5
Pengguna Google,Mantab pesen kopi pakai aplikasi,5
Pengguna Google,Mantul abis.... aplikasi for Coffee... thank's,5
Pengguna Google,👍👍 👌👌,5
Pengguna Google,"Pelayanan bagus,diMall mtos.klo bisa waktu tunggu agak cepatin lagi",5
Pengguna Google,"Mantap! Kopi kenangan smua menunya ga pernah mengecewakan, pertahankan!",5
Pengguna Google,Sering2 adain promo buat yg order by aplikasi ya... Cinta banget...,5
Pengguna Google,Mantap,5
Pengguna Google,Asik,5
Pengguna Google,Kasir dan pelayanananya sangat bagus dan ramah di transmart malang an. Novita sari dan hari sandy,5
Pengguna Google,mantuul,5
Pengguna Google,Recommended buat yg suka ngopi tanpa ribet,5
Pengguna Google,"Recomended coffee,,,kualitas rasa luar biasa,,kopi kenangan mantan dengan harga terjangkau dan berkualitas ,,,",5
Pengguna Google,ok,5
Pengguna Google,Baguts,5
Pengguna Google,Joosssss,5
Pengguna Google,Lebih mudah dan cepat,5
Pengguna Google,I like kopi kenangan,5
Pengguna Google,Suka banget,5
Pengguna Google,Mantap,5
Pengguna Google,Pelayanan bagus.. dapat promo.. rasanya pass,5
Pengguna Google,Kopi paling enak sampai detik ini. Semoga lbh banyak promo juga ya apalgi untuk member pengguna aplikasi.,5
Pengguna Google,Sangat membantu. Tidak perlu menunggu🥰,5
Pengguna Google,I do love your coffee,5
Pengguna Google,Kerennnn sekaliiii huhuyyy,5
Pengguna Google,Oke,5
Pengguna Google,Lebih banyak diskon yaaa... mantap banget kopi kenangan itu ga bisa move on ke yg lainnyaa.... rasee mantap... hargaaa ga bikin jeboll..,5
Pengguna Google,Mantap,5
Pengguna Google,Good,5
Pengguna Google,Mantap,5
Pengguna Google,Good,5
Pengguna Google,Good,5
Pengguna Google,Cukup membantu. Kalau bisa promonya di adakan setiap hari,5
Pengguna Google,"Keren, enak dan terjangkau",5
Pengguna Google,Best lah pokonya,5
Pengguna Google,Aplikasi navigasinya mantul.,5
Pengguna Google,Rasaaa okee,5
Pengguna Google,saya suka kopi kenangan mantan,5
Pengguna Google,"Diantara Byknya Kopi Kekinian... Kopi Kenangan Paling Recomended bgt.. Apa Lagi Yg Kenangan Mantannya, Rasanya Pas bgt pokonya Best Seller bgt dehh 😍😍",5
Pengguna Google,Good,5
Pengguna Google,Awesome,5
Pengguna Google,Nice,5
Pengguna Google,pelayanan nya oke bangetttt,4
Pengguna Google,Suka aplikasinya,5
Pengguna Google,"Enak kopinya, mudah aplikasinya, ramah pelayannya. Terimakasih kopken.... beneran kenangan indah 🥳",5
Pengguna Google,Pecinta kopi kaya sy..kopi kenangan termasuk yg enak bgt racikannya..pertahankan racikan disemua gerai ya..sukses,5
Pengguna Google,Diantara semua outlet kopi...cm kopi kenangan yg pas dihati rasa pahit asem kopinya,5
Pengguna Google,Mudah di mengerti pengoperasian aplikasi,5
Pengguna Google,Kopi yang rsanya ... mntaaf 👌😘,5
Pengguna Google,Sangat baik setiap pelayanannya,5
Pengguna Google,Mantap,5
Pengguna Google,Gk donload nyesal,5
Pengguna Google,Berfungsi dengan baik,5
Pengguna Google,Rasanya mantull,5
Pengguna Google,Banyak promo mantap,5
Pengguna Google,"Lebih efektif gk prlu cape"" ngntri lgi Bisa pake metode pembayaran shopeepay Cashback Point nya jadi dapet lebih banyK deh.",5
Pengguna Google,Mhuaaaantaf pokok'e 🙏,5
Pengguna Google,Mantapp.. banyak in voucher nya,5
Pengguna Google,infonya promo tp Promo ga berlaku,1
Pengguna Google,"Promonya gila sekali,...👍🏻👍🏻👍🏻, kualitas terjaga",5
Pengguna Google,Syuka bangett,5
Pengguna Google,"Uninstall lah, ga guna. Kena iming2 promo ga ada keterangan pasti yg bener2 jelas. Tau2 hangus. Mana terlanjur bayar . Merugikan banget!!! Moga berkah lah!",1
Pengguna Google,Rasanya mantappppp,5
Pengguna Google,Good,5
Pengguna Google,Bagus,5
Pengguna Google,"Mempermudah sih app ini, biar ndk cape2 antri lg",5
Pengguna Google,Mantaps,5
Pengguna Google,Enak... Mantap,5
Pengguna Google,Kewreeen,5
Pengguna Google,".3.w :,;3mq becak w .3 lgi Bek",1
Pengguna Google,Bintang 4 dlu nti klo banyak promo nya kasih 5 bintang,4
Pengguna Google,I like,5
Pengguna Google,"Puas banget sih sama pelayanannya apalagi sama pelayanan pick up nya, karna deket dari rumah tinggal pesen pick up, selesai langsung ambil deh",5
Pengguna Google,Tiap hari beli krna enak dan pelayanannya mantap,5
Pengguna Google,"Juaranya kopi enak , low price, high quality",5
Pengguna Google,Best Aplication,5
Pengguna Google,Ok,5
Pengguna Google,Tuheujknbguhg bkbhjr ada di rumah sendiri bae disono gw mau beli paket gw mau ganti air mata suka sama kamu duda yang lalu bergabung dengan LinkedIn dan tidak perlu Scoopy nomor wa no gope nya di hp gw mau ke bali banyak orang yang lalu gw ga ada yang lalu ujan berkah dah ilmu pengetahuan yang mn banyak tuh akun Twitter resmi di rumah lu di rumah lu di taro di pejwan dulu gw mau beli paket gw mau beli LG G2 ke rumah gw mau ke mana pun kalo bukan hanya duduy nge dp di ajak ketemuan sama sekali ja,5
Pengguna Google,prosesnya cepat mantapp,5
Pengguna Google,Mantap,5
Pengguna Google,Uda jangan ditanya lagi dag,5
Pengguna Google,"Enak gk terlalu manis, seperti mantan jiaaaaaaaa",5
Pengguna Google,"Sangat suka sekali kopi kenangan nya, harga murah rasa mahal bangeeeeett...",5
Pengguna Google,Kadang suka error aplikasinya,4
Pengguna Google,Ok,5
Pengguna Google,Enaakk bangeettt,5
Pengguna Google,Kopinya enak,5
Pengguna Google,Lebih mudah deh mau pesen kopi tinggal klik-klik aja,5
